Corridor_ID,Location,Type,Direction,Movement,Distance_m,Latitude,Longitude
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,35.00,-6.09083577,106.13621870
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,40.00,-6.09082133,106.13617587
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,45.00,-6.09080694,106.13613303
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,50.00,-6.09079265,106.13609015
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,55.00,-6.09077918,106.13604702
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,60.00,-6.09076652,106.13600363
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,65.00,-6.09075386,106.13596023
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,70.00,-6.09074121,106.13591684
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,75.00,-6.09072855,106.13587345
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,80.00,-6.09071589,106.13583005
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,85.00,-6.09070324,106.13578666
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,90.00,-6.09069058,106.13574327
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,95.00,-6.09067792,106.13569987
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,100.00,-6.09066527,106.13565648
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,105.00,-6.09065198,106.13561328
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,110.00,-6.09063861,106.13557010
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,115.00,-6.09062505,106.13552699
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,120.00,-6.09061135,106.13548392
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,125.00,-6.09059764,106.13544085
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,130.00,-6.09058394,106.13539778
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,135.00,-6.09057015,106.13535474
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,140.00,-6.09055586,106.13531186
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,145.00,-6.09054157,106.13526898
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,150.00,-6.09052728,106.13522610
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,155.00,-6.09051299,106.13518322
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,160.00,-6.09049871,106.13514035
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,165.00,-6.09048442,106.13509747
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,170.00,-6.09046981,106.13505471
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,175.00,-6.09045395,106.13501239
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,180.00,-6.09043809,106.13497008
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,185.00,-6.09042223,106.13492776
26_SERANG_BARAT_GATE_PLAZA_EXIT_R068,SERANG BARAT,GATE,PLAZA,EXIT,187.78,-6.09041340,106.13490420
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,0.00,-6.09033960,106.13492860
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,5.00,-6.09035345,106.13497162
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,10.00,-6.09036731,106.13501464
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,15.00,-6.09038116,106.13505767
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,20.00,-6.09039454,106.13510083
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,25.00,-6.09040689,106.13514432
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,30.00,-6.09041923,106.13518780
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,35.00,-6.09043157,106.13523128
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,40.00,-6.09044392,106.13527477
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,45.00,-6.09045626,106.13531825
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,50.00,-6.09046861,106.13536174
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,55.00,-6.09048091,106.13540523
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,60.00,-6.09049317,106.13544874
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,65.00,-6.09050544,106.13549224
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,70.00,-6.09051770,106.13553575
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,75.00,-6.09052997,106.13557926
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,80.00,-6.09054223,106.13562276
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,85.00,-6.09055450,106.13566627
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,90.00,-6.09056676,106.13570978
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,95.00,-6.09057819,106.13575351
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,100.00,-6.09058954,106.13579727
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,105.00,-6.09060090,106.13584103
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,110.00,-6.09061225,106.13588478
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,115.00,-6.09062361,106.13592854
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,120.00,-6.09063496,106.13597229
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,125.00,-6.09064632,106.13601605
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,130.00,-6.09065767,106.13605980
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,135.00,-6.09066846,106.13610370
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,140.00,-6.09067883,106.13614771
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,145.00,-6.09068920,106.13619171
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,150.00,-6.09069957,106.13623571
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,155.00,-6.09070995,106.13627971
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,160.00,-6.09072033,106.13632371
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,165.00,-6.09073071,106.13636771
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,170.00,-6.09074109,106.13641171
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,175.00,-6.09075147,106.13645571
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,180.00,-6.09076185,106.13649971
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,185.00,-6.09077223,106.13654371
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,190.00,-6.09078261,106.13658771
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,195.00,-6.09079299,106.13663171
26_SERANG_BARAT_GATE_PLAZA_ENTRANCE_R069,SERANG BARAT,GATE,PLAZA,ENTRANCE,195.87,-6.09079480,106.13663940
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,0.00,-6.09041340,106.13490420
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,5.00,-6.09039753,106.13486189
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,10.00,-6.09038099,106.13481985
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,15.00,-6.09036298,106.13477841
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,20.00,-6.09034498,106.13473698
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,25.00,-6.09032697,106.13469554
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,30.00,-6.09030897,106.13465410
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,35.00,-6.09029097,106.13461266
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,40.00,-6.09027296,106.13457122
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,45.00,-6.09025463,106.13452993
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,50.00,-6.09023609,106.13448873
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,55.00,-6.09021755,106.13444753
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,60.00,-6.09019901,106.13440633
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,65.00,-6.09018048,106.13436514
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,70.00,-6.09016094,106.13432442
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,75.00,-6.09014040,106.13428419
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,80.00,-6.09011985,106.13424397
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,85.00,-6.09009930,106.13420375
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,90.00,-6.09007875,106.13416352
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,95.00,-6.09005820,106.13412330
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,100.00,-6.09003765,106.13408308
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,105.00,-6.09001710,106.13404285
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,110.00,-6.08999531,106.13400330
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,115.00,-6.08997343,106.13396379
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,120.00,-6.08995155,106.13392429
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,125.00,-6.08992967,106.13388478
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,130.00,-6.08990779,106.13384527
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,135.00,-6.08988592,106.13380576
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,140.00,-6.08986404,106.13376626
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,145.00,-6.08984216,106.13372675
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,150.00,-6.08982028,106.13368724
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,155.00,-6.08979807,106.13364793
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,160.00,-6.08977494,106.13360915
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,165.00,-6.08975180,106.13357037
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,170.00,-6.08972867,106.13353160
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,175.00,-6.08970463,106.13349340
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,180.00,-6.08967948,106.13345591
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,185.00,-6.08965433,106.13341842
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,190.00,-6.08962919,106.13338093
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,195.00,-6.08960404,106.13334344
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,200.00,-6.08957889,106.13330596
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,205.00,-6.08955374,106.13326847
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,210.00,-6.08952885,106.13323081
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,215.00,-6.08950442,106.13319285
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,220.00,-6.08947951,106.13315522
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,225.00,-6.08945241,106.13311913
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,230.00,-6.08942531,106.13308305
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,235.00,-6.08939821,106.13304696
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,240.00,-6.08937112,106.13301087
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,245.00,-6.08934402,106.13297478
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,250.00,-6.08931742,106.13293832
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,255.00,-6.08929093,106.13290179
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,260.00,-6.08926443,106.13286525
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,265.00,-6.08923793,106.13282871
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,270.00,-6.08921143,106.13279218
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,275.00,-6.08918494,106.13275564
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,280.00,-6.08915844,106.13271911
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,285.00,-6.08913194,106.13268257
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,290.00,-6.08910544,106.13264604
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,295.00,-6.08907860,106.13260975
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,300.00,-6.08905157,106.13257362
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,305.00,-6.08902453,106.13253749
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,310.00,-6.08899749,106.13250136
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,315.00,-6.08897045,106.13246522
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,320.00,-6.08894341,106.13242909
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,325.00,-6.08891637,106.13239296
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,330.00,-6.08888880,106.13235724
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,335.00,-6.08886091,106.13232177
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,340.00,-6.08883302,106.13228630
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,345.00,-6.08880900,106.13224820
26_SERANG_BARAT_ACCESS_EXIT_R070,SERANG BARAT,ACCESS,-,EXIT,346.15,-6.08880390,106.13223920
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,0.00,-6.08870540,106.13227290
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,5.00,-6.08873599,106.13230604
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,10.00,-6.08876659,106.13233918
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,15.00,-6.08879718,106.13237232
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,20.00,-6.08882777,106.13240546
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,25.00,-6.08885797,106.13243896
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,30.00,-6.08888623,106.13247413
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,35.00,-6.08891449,106.13250930
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,40.00,-6.08894275,106.13254447
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,45.00,-6.08897102,106.13257965
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,50.00,-6.08899928,106.13261482
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,55.00,-6.08902754,106.13264999
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,60.00,-6.08905587,106.13268511
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,65.00,-6.08908423,106.13272021
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,70.00,-6.08911258,106.13275530
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,75.00,-6.08914093,106.13279040
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,80.00,-6.08916929,106.13282550
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,85.00,-6.08919764,106.13286059
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,90.00,-6.08922600,106.13289569
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,95.00,-6.08925435,106.13293079
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,100.00,-6.08928271,106.13296589
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,105.00,-6.08931025,106.13300158
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,110.00,-6.08933476,106.13303949
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,115.00,-6.08935926,106.13307741
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,120.00,-6.08938376,106.13311533
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,125.00,-6.08940826,106.13315325
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,130.00,-6.08943276,106.13319117
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,135.00,-6.08945726,106.13322909
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,140.00,-6.08948177,106.13326700
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,145.00,-6.08950628,106.13330491
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,150.00,-6.08953168,106.13334223
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,155.00,-6.08955718,106.13337947
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,160.00,-6.08958268,106.13341672
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,165.00,-6.08960817,106.13345397
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,170.00,-6.08963367,106.13349122
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,175.00,-6.08965917,106.13352847
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,180.00,-6.08968462,106.13356575
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,185.00,-6.08970815,106.13360428
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,190.00,-6.08973168,106.13364282
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,195.00,-6.08975521,106.13368135
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,200.00,-6.08977793,106.13372038
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,205.00,-6.08979972,106.13375993
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,210.00,-6.08982134,106.13379959
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,215.00,-6.08984282,106.13383931
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,220.00,-6.08986430,106.13387904
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,225.00,-6.08988578,106.13391877
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,230.00,-6.08990726,106.13395850
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,235.00,-6.08992711,106.13399907
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,240.00,-6.08994685,106.13403970
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,245.00,-6.08996660,106.13408033
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,250.00,-6.08998635,106.13412095
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,255.00,-6.09000610,106.13416158
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,260.00,-6.09002585,106.13420220
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,265.00,-6.09004560,106.13424283
26_SERANG_BARAT_ACCESS_ENTRANCE_R071,SERANG BARAT,ACCESS,-,ENTRANCE,270.00,-6.09006535,106.13428346
